# Reconstructed SD data list, created using the Offline Framework
#
#      SdId         AugerId      GPSSec     GPSNSec   BadPeriod      YYMMDD      HHMMSS         MJD          T4          T5     LDFStat      Energy   EnergyErr       S1000    S1000Err    S1000Sys       Theta    ThetaErr         Phi      PhiErr   ThetaSite     PhiSite       NCand        NAct       NWork       Xcore       Ycore       Zcore    XcoreErr    YcoreErr    ZcoreErr     Easting    Northing          RA         Dec       RAErr      DecErr      GalLat     GalLong   GalLatErr  GalLongErr   PlaneChi2    PlaneNdf        Beta     BetaErr       Gamma    GammaErr     LDFchi2      LDFNdf       RCurv    RCurvErr    RiseTime RiseTimeErr    TResMean  TResSpread
   67356578    220751102201  1331478237   868284000           0      220316      150339  5.9655e+04          18           3         4.5  7.2217e-01  1.2886e-01  3.8313e+00  6.6301e-01  4.1089e-01  3.6121e+01  3.2333e+00  1.6839e+02  2.4036e+00  3.6112e+01  1.6835e+02           3           3  0.0000e+00      1445.0      2471.6        -6.8  1.1722e+02  6.8406e+01  0.0000e+00    478694.6   6101677.4  2.9248e+02 -2.1659e+01  2.5913e+00  2.5810e+00 -1.7847e+01  1.7227e+01  3.0895e+00  1.7943e+00  3.5512e-07           0 -2.0740e+00  0.0000e+00  1.5685e-02  0.0000e+00  2.0911e-01           0  8.1672e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -3.1360e-04  1.7331e-04
   67356585    220751109400  1331478309   872975000           0      220316      150451  5.9655e+04          18           3         4.5  9.7051e-01  2.6461e-01  4.2069e+00  1.1124e+00  8.8158e-02  4.6461e+01  7.6071e-01 -5.9386e+01  2.3245e+00  4.6428e+01 -5.9345e+01           4           4  0.0000e+00      6341.9      7879.5       -26.0  1.5528e+02  7.9712e+01  0.0000e+00    483574.9   6107094.3  3.2362e+01 -6.5065e+01  2.0531e+00  1.6337e+00 -5.0102e+01  2.9026e+02  1.2976e+00  2.0532e+00  6.7335e-01           1 -1.8824e+00  0.0000e+00  1.0197e-01  0.0000e+00  2.6880e-01           1  1.1311e+01  0.0000e+00 -1.0000e+00 -1.0000e+00 -1.8832e-01  4.1801e-01
   67356598    220751119400  1331478409   682040000           0      220316      150631  5.9655e+04          18           3         4.5  6.7196e-01  1.2919e-01  3.8504e+00  7.1794e-01  2.8842e-01  1.4658e+01  7.9862e-01  1.0028e+02  4.9008e+00  1.4744e+01  9.9492e+01           3           3  0.0000e+00     17713.8     12738.1       -75.1  9.4475e+01  4.5574e+01  0.0000e+00    494927.6   6111978.5  3.2902e+02 -2.0680e+01  1.3409e+00  7.7594e-01 -4.9604e+01  3.2351e+01  1.2265e+00  1.2645e+00  2.1015e-05           0 -2.2822e+00  0.0000e+00  7.1898e-02  0.0000e+00  1.1592e-02           0  6.6546e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  8.3472e-04  3.0761e-03
   67356616    220751132201  1331478537   954756000           0      220316      150839  5.9655e+04          22           3         4.5  7.7577e+00  5.4405e-01  2.4844e+01  1.6898e+00  8.6826e-01  5.2903e+01  2.7499e-01  5.8301e+01  2.8312e-01  5.2716e+01  5.8607e+01           7           7  0.0000e+00    -27407.2     -7629.5       -11.1  2.8921e+01  4.3452e+01  0.0000e+00    449885.4   6091509.8  3.5718e+02  1.1831e+01  2.0953e-01  2.9079e-01 -4.8172e+01  9.9559e+01  2.8231e-01  3.2479e-01  9.3154e-01           3 -1.8787e+00  0.0000e+00  8.3586e-02  0.0000e+00  2.0885e+00           4  1.4049e+01  1.7395e+00  1.5929e+02  8.7288e+00  9.2788e-02  3.8106e-01
   67356621    220751133500  1331478550   321031000           0      220316      150852  5.9655e+04          22           3         4.5  1.3396e+00  1.7380e-01  7.3836e+00  9.2907e-01  3.8789e-01  6.1423e+00  8.6234e-01 -1.1871e+02  7.4881e+00  6.3450e+00 -1.1782e+02           4           7  0.0000e+00     -1267.9    -24857.1       -71.9  6.0578e+01  3.3065e+01  0.0000e+00    476052.3   6074358.5  3.2827e+02 -4.0801e+01  1.3113e+00  6.3267e-01 -5.1056e+01  6.5207e-01  1.0121e+00  9.5613e-01  2.7278e-01           1 -2.3439e+00  0.0000e+00  5.0177e-02  0.0000e+00  6.4029e+00           1  7.0299e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -9.6354e-02  2.8026e-01
   67356629    220751138800  1331478603   847849000           0      220316      150945  5.9655e+04          18           3         4.5  7.1063e-01  1.2666e-01  4.0907e+00  7.0711e-01  3.1656e-01  1.8689e+01  8.3266e-01  1.2074e+02  2.9483e+00  1.8697e+01  1.2007e+02           3           4  0.0000e+00     17678.8     11368.4       -72.6  8.0808e+01  4.6307e+01  0.0000e+00    494896.1   6110609.5  3.2264e+02 -1.8671e+01  1.0891e+00  7.2201e-01 -4.3271e+01  3.2264e+01  1.0269e+00  1.0010e+00  1.2247e-04           0 -2.2618e+00  0.0000e+00  6.8565e-02  0.0000e+00  1.2619e-03           0  6.9408e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  2.8548e-04  7.8173e-03
   67356630    220751140200  1331478617   153625000           0      220316      150959  5.9655e+04          18           2         4.5  5.6034e-01  1.0285e-01  3.1448e+00  5.5984e-01  4.4943e-01  3.1167e+01  8.8320e-01  1.5224e+02  2.1039e+00  3.1275e+01  1.5226e+02           3           3  0.0000e+00     -9572.6      7678.5         8.4  1.1174e+02  5.7951e+01  0.0000e+00    467670.7   6106853.4  3.0370e+02 -1.7216e+01  1.3172e+00  6.1866e-01 -2.5941e+01  2.6008e+01  1.0967e+00  9.7133e-01  2.9378e-05           0 -2.1299e+00  0.0000e+00  4.1367e-02  0.0000e+00  2.5364e-04           0  7.6800e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -1.8931e-03  3.0517e-03
   67356631    220751141500  1331478630   602200000           0      220316      151012  5.9655e+04          18           3         4.5  5.4996e-01  1.0652e-01  3.1933e+00  5.9985e-01  3.0553e-01  2.1905e+01  1.2571e+00  6.4356e+01  2.1864e+00  2.2129e+01  6.4398e+01           3           5  0.0000e+00      7234.5     24083.3       -70.9  5.3637e+01  1.0302e+02  0.0000e+00    484426.2   6123290.4  3.4221e+02 -1.4905e+01  7.5123e-01  1.3110e+00 -5.9001e+01  4.9889e+01  8.7586e-01  2.3609e+00  7.1171e-06           0 -2.2255e+00  0.0000e+00  7.1332e-02  0.0000e+00  8.6432e-05           0  6.8262e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -5.8894e-04  1.7431e-03
   67356635    220751143200  1331478647   945444000           0      220316      151029  5.9655e+04          22           3         4.5  1.6412e+00  3.5602e-01  6.5570e+00  1.3795e+00  2.0460e-01  4.8878e+01  9.8720e-01  4.3344e+01  8.4223e-01  4.8820e+01  4.3479e+01           4           4  0.0000e+00    -10615.1      1774.6         9.2  4.3365e+01  9.7519e+01  0.0000e+00    466643.6   6100950.5  5.7211e+00  2.4598e+00  6.0456e-01  1.0061e+00 -5.9620e+01  1.0872e+02  9.4657e-01  1.3715e+00  2.4711e-03           1 -1.8670e+00  0.0000e+00  1.2138e-01  0.0000e+00  4.6066e+00           1  1.0691e+01  0.0000e+00 -1.0000e+00 -1.0000e+00  3.0533e-03  2.8613e-02
   67356641    220751147200  1331478687   379036000           0      220316      151109  5.9655e+04          18           3         4.5  4.4863e-01  1.0243e-01  2.3895e+00  5.2910e-01  2.9746e-01  3.6927e+01  1.2831e+00 -7.3561e+01  1.1781e+00  3.6691e+01 -7.3399e+01           3           4  0.0000e+00     10950.9     30538.6       -85.3  7.0112e+01  1.3605e+02  0.0000e+00    488124.2   6129751.0  5.0821e-01 -6.8498e+01  2.4341e+00  1.1625e+00 -4.7982e+01  3.0966e+02  1.0092e+00  1.5873e+00  2.9779e-07           0 -2.0296e+00  0.0000e+00  1.8281e-02  0.0000e+00  4.1313e-03           0  8.1453e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  2.8911e-04  1.5300e-04
   67356653    220751152600  1331478741   358857000           0      220316      151203  5.9655e+04          18           3         4.5  1.1574e+00  1.8946e-01  5.8673e+00  9.3148e-01  4.6293e-01  3.8401e+01  6.4579e-01 -1.5719e+02  8.1924e-01  3.8144e+01 -1.5743e+02           3           4  0.0000e+00     23438.5     18235.5      -114.4  6.2768e+01  7.7313e+01  0.0000e+00    500635.0   6117487.0  2.8452e+02 -4.0353e+01  8.8290e-01  4.7255e-01 -1.8359e+01  3.5631e+02  5.9407e-01  5.9889e-01  4.5199e-05           0 -2.0652e+00  0.0000e+00  7.2334e-03  0.0000e+00  2.0028e-01           0  9.2250e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -3.1247e-03  2.8108e-03
   67356656    220751154200  1331478757   780075000           0      220316      151219  5.9655e+04          18           3         4.5  4.3064e+00  3.0942e-01  2.2801e+01  1.5889e+00  8.6012e-01  2.1505e+00  5.0213e-01  1.6552e+02  9.9826e+00  2.1235e+00  1.5900e+02           3           3  0.0000e+00     11054.3     24513.2       -84.0  3.2731e+01  1.9994e+01  0.0000e+00    488242.6   6123729.6  3.3064e+02 -3.4465e+01  5.9095e-01  3.9380e-01 -5.3269e+01  1.0811e+01  4.8762e-01  6.5761e-01  9.5919e-06           0 -2.4032e+00  0.0000e+00  1.3711e-02  0.0000e+00  3.8928e-01           0  7.8008e+00  0.0000e+00  3.6450e+02  1.9752e+01 -1.1328e-03  1.6944e-03
   67356664    220751160600  1331478821   160347000           0      220316      151323  5.9655e+04          18           3         4.5  6.8201e-01  1.2903e-01  3.8259e+00  7.0197e-01  2.5521e-01  4.2579e+00  8.2853e-01  1.2043e+01  1.5425e+01  4.3336e+00  1.3468e+01           3           3  0.0000e+00      5533.3     13721.8       -33.5  5.2972e+01  8.4384e+01  0.0000e+00    482752.1   6112931.0  3.3840e+02 -3.4134e+01  1.0571e+00  1.1102e+00 -5.9689e+01  1.1044e+01  8.5891e-01  2.2245e+00  3.8825e-09           0 -2.3153e+00  0.0000e+00  7.0180e-02  0.0000e+00  4.9022e-04           0  6.4846e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  2.5732e-05  3.0790e-05
   67356679    220751167100  1331478886   169546000           0      220316      151428  5.9655e+04          22           3         4.5  1.1249e+00  2.7760e-01  5.5588e+00  1.3304e+00  1.9858e-01  4.0051e+01  1.1537e+00  6.0424e+01  1.2320e+00  4.0066e+01  6.0737e+01           4           4  0.0000e+00    -16317.0     11008.9        29.7  1.0361e+02  1.5783e+02  0.0000e+00    460922.1   6110164.8  3.5192e+02  9.6658e-01  1.0098e+00  9.6951e-01 -5.5427e+01  8.3912e+01  6.9985e-01  2.1364e+00  2.9506e-01           1 -2.0327e+00  0.0000e+00  1.2048e-02  0.0000e+00  6.6012e-01           1  1.0095e+01  0.0000e+00 -1.0000e+00 -1.0000e+00  1.4592e-01  2.6451e-01
   67356698    220751177500  1331478990   258337000           0      220316      151612  5.9655e+04          18           3         4.5  1.2478e+00  2.3359e-01  6.2273e+00  1.1307e+00  4.9108e-01  3.9260e+01  5.9264e-01  1.7229e+02  1.6026e+00  3.9266e+01  1.7203e+02           3           3  0.0000e+00      2236.0     21394.6       -47.4  5.6400e+01  1.1593e+02  0.0000e+00    479437.6   6120590.7  2.9147e+02 -2.2037e+01  6.1507e-01  1.0270e+00 -1.7132e+01  1.6480e+01  5.5976e-01  1.0806e+00  4.3307e-06           0 -2.0551e+00  0.0000e+00  8.0652e-03  0.0000e+00  9.3802e-02           0  9.6264e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -5.3715e-04  1.3163e-03
   67356703    220751181800  1331479033   384146000           0      220316      151655  5.9655e+04          18           0         4.5  4.2591e+00  6.2351e-01  1.0555e+01  1.4986e+00  3.5884e-01  5.9797e+01  3.1626e-01 -1.6803e+02  7.2301e-01  5.9857e+01 -1.6789e+02           6           7  0.0000e+00     -1214.5    -26631.6       -81.4  4.8050e+01  7.4938e+01  0.0000e+00    476110.1   6072585.2  2.6405e+02 -2.5974e+01  5.1293e-01  5.2710e-01  3.3360e+00  1.4118e+00  3.0305e-01  6.3244e-01  8.1713e+00           2 -1.5958e+00  0.0000e+00 -5.6088e-02  0.0000e+00  1.5792e+00           3  1.8022e+01  4.7529e+00 -1.0000e+00 -1.0000e+00 -1.6206e-01  1.2668e+00
   67356704    220751182600  1331479041   550211000           0      220316      151703  5.9655e+04          18           3         4.5  1.1430e+00  1.6313e-01  6.3690e+00  8.8158e-01  3.8462e-01  9.2627e+00  6.5321e-01 -1.5536e+02  6.1639e+00  9.4566e+00 -1.5483e+02           3           3  0.0000e+00    -16310.7    -16108.6       -38.2  3.8780e+01  6.4148e+01  0.0000e+00    460996.5   6083063.7  3.2323e+02 -3.8782e+01  7.7065e-01  1.0248e+00 -4.7309e+01  4.0821e+00  6.0077e-01  1.5113e+00  1.5047e-06           0 -2.3289e+00  0.0000e+00  5.5893e-02  0.0000e+00  1.9445e-02           0  6.9697e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -2.0193e-04  8.3137e-04
   67356716    220751188100  1331479096   258086000           0      220316      151758  5.9655e+04          22           3         4.5  5.3461e+00  3.8803e-01  2.2698e+01  1.5978e+00  1.1437e+00  4.4763e+01  3.8130e-01 -3.5610e+01  4.0394e-01  4.4865e+01 -3.5636e+01           6           7  0.0000e+00     12771.4     -1691.6       -37.6  4.1790e+01  3.4714e+01  0.0000e+00    490024.5   6097545.3  3.3672e+01 -4.8135e+01  5.7384e-01  2.8219e-01 -6.3482e+01  2.7085e+02  3.4056e-01  7.4391e-01  5.1960e+00           2 -2.0500e+00  0.0000e+00  5.3346e-02  0.0000e+00  4.3885e+00           3  7.6162e+00  7.0642e-01  2.5270e+02  1.8276e+02  4.4147e-02  1.0183e+00
   67356718    220751188301  1331479098    18612000           0      220316      151800  5.9655e+04          18           3         4.5  1.4218e+00  1.5671e-01  8.0201e+00  8.5734e-01  7.5436e-01  1.9430e+01  1.8752e+00  1.7782e+02  3.5366e+00  1.9222e+01  1.7714e+02           3           3  0.0000e+00     24034.0     19125.9      -118.5  7.7857e+01  4.6727e+01  0.0000e+00    501227.9   6118378.3  3.1162e+02 -3.2112e+01  2.4702e+00  7.2290e-01 -3.7240e+01  1.1785e+01  1.9388e+00  1.3420e+00  2.6946e-07           0 -2.2924e+00  0.0000e+00  4.9823e-02  0.0000e+00  8.0683e-01           0  7.3572e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -1.5265e-05  3.6658e-04
   67356722    220751189700  1331479112   203520000           0      220316      151814  5.9655e+04          18           0         4.5  1.3657e+00  3.9355e-01  6.6956e+00  1.8713e+00  7.1517e-01  4.0169e+01  1.7216e+00 -1.0577e+01  2.7588e+00  3.9883e+01 -1.0395e+01           3           3  0.0000e+00    -31680.8      4083.0        64.2  1.5857e+02  1.2306e+02  0.0000e+00    445585.3   6103204.5  2.2930e+01 -3.2504e+01  2.4541e+00  1.3590e+00 -7.9750e+01  2.4696e+02  2.3034e+00  5.1045e+00  3.0127e-07           0 -2.0447e+00  0.0000e+00  1.0984e-02  0.0000e+00  1.5115e+00           0  9.9384e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  1.2744e-04  3.5534e-04
   67356727    220751191700  1331479132   550797000           0      220316      151834  5.9655e+04          18           3         4.5  6.9699e-01  1.1890e-01  4.0020e+00  6.6213e-01  3.2537e-01  1.6357e+01  1.7006e+00  6.7756e+01  5.0728e+00  1.6229e+01  6.8033e+01           3           4  0.0000e+00    -11540.7    -10706.9       -14.5  7.4335e+01  5.5591e+01  0.0000e+00    465750.0   6088474.3  3.4100e+02 -2.0028e+01  1.9563e+00  1.2469e+00 -6.0037e+01  3.9726e+01  1.4124e+00  3.4319e+00  1.8671e-05           0 -2.2751e+00  0.0000e+00  7.0428e-02  0.0000e+00  1.3365e-03           0  6.8234e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  6.9975e-04  2.9328e-03
   67356737    220751200900  1331479224   517800000           0      220316      152006  5.9655e+04          22           3         4.5  2.7576e+00  3.7281e-01  1.2289e+01  1.6113e+00  2.0509e-01  4.3967e+01  3.7453e-01 -1.6179e+02  7.6724e-01  4.3961e+01 -1.6175e+02           6           7  0.0000e+00      2234.3     -4645.1       -12.2  3.1563e+01  9.0658e+01  0.0000e+00    479501.3   6094567.0  2.8004e+02 -3.6366e+01  5.3536e-01  4.8800e-01 -1.3599e+01  3.5877e+02  3.5234e-01  5.6337e-01  1.2382e+00           2 -2.0190e+00  0.0000e+00  4.7499e-02  0.0000e+00  5.5838e+00           3  1.3135e+01  1.6040e+00 -1.0000e+00 -1.0000e+00  6.7397e-02  4.9246e-01
   67356738    220751201700  1331479232   301669000           0      220316      152014  5.9655e+04          18           3         4.5  3.6967e-01  9.6716e-02  2.0235e+00  5.1344e-01  2.6658e-01  3.5190e+01  1.1302e+00 -1.2939e+02  2.4180e+00  3.5201e+01 -1.2962e+02           3           5  0.0000e+00    -23684.8     17762.0        79.6  8.6375e+01  1.0869e+02  0.0000e+00    453542.2   6116895.1  2.9322e+02 -5.6535e+01  2.0527e+00  1.3920e+00 -2.7948e+01  3.4082e+02  1.1514e+00  1.5577e+00  4.2164e-06           0 -2.0458e+00  0.0000e+00  2.7524e-02  0.0000e+00  3.3872e-04           0  7.7748e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -7.2054e-04  1.1530e-03
   67356752    220751207500  1331479290   805577000           0      220316      152112  5.9655e+04          18           0         4.5  4.5428e-01  1.1104e-01  2.3474e+00  5.5647e-01  3.2843e-01  3.8990e+01  8.3177e-01  1.6193e+02  1.4404e+00  3.8815e+01  1.6137e+02           3           3  0.0000e+00     29057.4     25488.9      -169.6  1.0367e+02  8.7775e+01  0.0000e+00    506232.4   6124750.1  2.9696e+02 -1.6630e+01  1.0308e+00  7.3325e-01 -1.9772e+01  2.3869e+01  8.9551e-01  8.9615e-01  1.1523e-08           0 -1.9925e+00  0.0000e+00  1.5387e-02  0.0000e+00  1.3008e-04           0  8.1892e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  3.8419e-05  5.9560e-05
   67356753    220751209500  1331479310   284390000           0      220316      152132  5.9655e+04          18           3         4.5  4.0580e-01  8.9921e-02  2.3756e+00  5.1054e-01  2.2276e-01  1.8616e+01  1.3518e+00  4.3286e+01  3.0615e+00  1.8882e+01  4.3394e+01           3           3  0.0000e+00     16125.4     25961.0      -107.9  7.9648e+01  8.2288e+01  0.0000e+00    493307.0   6125189.4  3.4998e+02 -2.1378e+01  1.2876e+00  1.1598e+00 -6.8399e+01  4.3389e+01  1.0661e+00  3.4850e+00  1.3967e-07           0 -2.2342e+00  0.0000e+00  8.3517e-02  0.0000e+00  9.7730e-05           0  6.4730e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  2.0513e-04  8.1962e-05
   67356754    220751210100  1331479316    75641000           0      220316      152138  5.9655e+04           4           3         4.5  1.6271e+00  2.9539e-01  2.0199e+00  3.5563e-01  3.9033e-01  7.2515e+01  7.2254e-01  1.0792e+02  4.6166e-01  7.2674e+01  1.0816e+02           5           5  0.0000e+00    -26739.0      9829.5        70.8  2.0789e+02  3.8369e+02  0.0000e+00    450509.7   6108959.8  3.1417e+02  3.4673e+01  6.5312e-01  6.5380e-01 -6.9483e+00  7.7876e+01  7.2656e-01  4.3689e-01  5.7845e-01           1 -1.0624e+00  0.0000e+00 -3.9466e-01  0.0000e+00  7.5786e-01           2  1.7881e+01  6.7931e+00 -1.0000e+00 -1.0000e+00  4.0948e-04  3.8028e-01
   67356783    220751229400  1331479509   716260000           0      220316      152451  5.9655e+04          18           3         4.5  1.4808e+00  1.6829e-01  8.2768e+00  9.1225e-01  6.5132e-01  1.4159e+01  1.2639e+00  8.5908e+01  6.6417e+00  1.4360e+01  8.6431e+01           3           4  0.0000e+00    -11282.2     23124.4       -21.0  7.1301e+01  5.1910e+01  0.0000e+00    465923.3   6122285.6  3.3713e+02 -2.0914e+01  1.8073e+00  1.1776e+00 -5.6894e+01  3.5883e+01  1.3228e+00  2.8874e+00  5.2618e-05           0 -2.3232e+00  0.0000e+00  4.9626e-02  0.0000e+00  2.9547e-01           0  7.3184e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  1.3850e-03  4.8407e-03
   67356787    220751232700  1331479542   399480000           0      220316      152524  5.9655e+04          18           3         4.5  7.9662e-01  1.3003e-01  4.5531e+00  7.2075e-01  3.4418e-01  1.6026e+01  8.6697e-01  9.6330e+01  3.7342e+00  1.6228e+01  9.5506e+01           3           4  0.0000e+00     20065.4     24565.4      -118.8  7.1214e+01  5.3812e+01  0.0000e+00    497248.1   6123804.5  3.3470e+02 -1.9086e+01  1.1204e+00  8.3266e-01 -5.4135e+01  3.7615e+01  1.1205e+00  1.2760e+00  6.4873e-05           0 -2.2835e+00  0.0000e+00  6.6853e-02  0.0000e+00  2.3156e-03           0  6.8509e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -1.0082e-03  5.5598e-03
   67356789    220751233500  1331479550   448411000           0      220316      152532  5.9655e+04          22           2         4.5  2.5854e+00  2.9037e-01  1.0878e+01  1.1849e+00  1.8736e+00  4.6471e+01  6.5935e-01 -1.2080e+02  1.7361e+00  4.6467e+01 -1.2085e+02           4           6  0.0000e+00    -11926.0      7588.9        14.7  1.0954e+02  8.0951e+01  0.0000e+00    465319.0   6106757.9  2.7503e+02 -6.4933e+01  1.6266e+00  1.2426e+00 -2.1202e+01  3.2969e+02  8.4862e-01  1.2225e+00  2.1249e-02           1 -1.9593e+00  0.0000e+00  8.7512e-02  0.0000e+00  4.2172e-01           1  1.2154e+01  0.0000e+00 -1.0000e+00 -1.0000e+00 -3.3117e-02  7.4973e-02
   67356797    220751242800  1331479643   717495000           0      220316      152705  5.9655e+04          18           3         4.5  8.2600e-01  1.4394e-01  4.4968e+00  7.5998e-01  5.9567e-01  3.3393e+01  1.1939e+00  1.0507e+02  1.2755e+00  3.3384e+01  1.0456e+02           3           5  0.0000e+00     25080.2      5535.7       -94.3  4.1736e+01  1.6693e+02  0.0000e+00    502307.6   6104799.1  3.2878e+02 -2.6942e+00  6.1814e-01  1.2398e+00 -4.1308e+01  5.5264e+01  7.8669e-01  1.5175e+00  9.4104e-07           0 -2.1245e+00  0.0000e+00  2.5275e-02  0.0000e+00  2.8370e-04           0  8.4169e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -1.5807e-04  6.6460e-04
   67356804    220751247300  1331479688    86912000           0      220316      152750  5.9655e+04          22           3         4.5  2.0828e+00  3.0712e-01  1.0124e+01  1.4479e+00  1.6225e-01  3.9923e+01  5.6163e-01  1.5756e+02  6.9603e-01  3.9801e+01  1.5771e+02           4           4  0.0000e+00      6095.1    -20711.2       -59.9  8.1300e+01  5.2089e+01  0.0000e+00    483400.2   6078520.6  2.9928e+02 -1.4188e+01  5.0218e-01  5.2718e-01 -2.0832e+01  2.7211e+01  5.3951e-01  5.0626e-01  6.8260e+00           1 -2.0781e+00  0.0000e+00  6.6123e-03  0.0000e+00  4.7396e-01           1  1.0032e+01  0.0000e+00 -1.0000e+00 -1.0000e+00  1.1712e-01  1.5023e+00
